10080_txt_crude,takeover,1
10080_txt_crude,attractive,1
10080_txt_crude,barrel,3
10080_txt_crude,holmes,1
10080_txt_crude,drew,1
10080_txt_crude,asset,1
10080_txt_crude,rallied,1
10080_txt_crude,hess,1
10080_txt_crude,beat,1
10080_txt_crude,nowak,1
10080_txt_crude,standard,8
10080_txt_crude,345,1
10080_txt_crude,believe,2
10080_txt_crude,dispose,1
10080_txt_crude,crude,1
10080_txt_crude,energysteel,1
10080_txt_crude,fits,1
10080_txt_crude,patch,1
10080_txt_crude,price,2
10080_txt_crude,go,1
10080_txt_crude,reserves,2
10080_txt_crude,april,1
10080_txt_crude,held,2
10080_txt_crude,ahead,1
10080_txt_crude,net,1
10080_txt_crude,lf,1
10080_txt_crude,7214,1
10080_txt_crude,plcs,1
10080_txt_crude,50,2
10080_txt_crude,ended,1
10080_txt_crude,sell,1
10080_txt_crude,investment,1
10080_txt_crude,occidental,1
10080_txt_crude,first,1
10080_txt_crude,several,3
10080_txt_crude,foresee,1
10080_txt_crude,half,1
10080_txt_crude,slope,1
10080_txt_crude,giant,1
10080_txt_crude,longtermalso,1
10080_txt_crude,heart,1
10080_txt_crude,handle,1
10080_txt_crude,intermediate,1
10080_txt_crude,field,1
10080_txt_crude,optimistically,1
10080_txt_crude,war,1
10080_txt_crude,stock,8
10080_txt_crude,bay,1
10080_txt_crude,tx,1
10080_txt_crude,exception,1
10088_txt_acq,said,2
10088_txt_acq,board,1
10088_txt_acq,bancorp,2
10088_txt_acq,26,1
10088_txt_acq,approved,1
10088_txt_acq,march,1
10088_txt_acq,100,1
10088_txt_acq,acquire,1
10088_txt_acq,price,1
10088_txt_acq,reuter,1
10088_txt_acq,ill,1
10088_txt_acq,bank,1
10088_txt_acq,aurora,1
10088_txt_acq,valley,2
10088_txt_acq,reserve,1
10088_txt_acq,palatine,1
10088_txt_acq,suburban,3
10088_txt_acq,received,2
10088_txt_acq,federal,1
10088_txt_acq,merger,1
10088_txt_acq,inc,1
10088_txt_acq,undisclosed,1
10088_txt_acq,shareholder,1
10088_txt_acq,stock,1
10088_txt_acq,tenders,1
10088_txt_acq,pct,1
10088_txt_acq,nationals,1
10088_txt_acq,approval,1
10088_txt_acq,national,1
10088_txt_acq,subba,1
1009_txt_earn,march,1
1009_txt_earn,30,1
1009_txt_earn,revs,1
1009_txt_earn,holding,1
1009_txt_earn,year,1
1009_txt_earn,denver,1
1009_txt_earn,gmhc,1
1009_txt_earn,3,1
1009_txt_earn,grease,1
1009_txt_earn,corp,1
1009_txt_earn,10053234,1
1009_txt_earn,net,1
1009_txt_earn,monkey,1
1009_txt_earn,nov,1
1009_txt_earn,1568941,1
1009_txt_earn,reuter,1
1009_txt_earn,130998,1
1009_txt_earn,vs,3
1009_txt_earn,30732,1
1009_txt_earn,shr,1
1009_txt_earn,nil,2
10094_txt_earn,quantech,1
10094_txt_earn,1104472,1
10094_txt_earn,electronics,1
10094_txt_earn,cts,4
10094_txt_earn,reuter,1
10094_txt_earn,99209,1
10094_txt_earn,net,3
10094_txt_earn,note,1
10094_txt_earn,loss,8
10094_txt_earn,qtr,1
10094_txt_earn,operations,1
10094_txt_earn,shr,2
10094_txt_earn,26,1
10094_txt_earn,114712,1
10094_txt_earn,28,1
10094_txt_earn,56,1
10094_txt_earn,vs,6
10094_txt_earn,qant,1
10094_txt_earn,202097,1
10094_txt_earn,quarter,1
10094_txt_earn,mths,2
10094_txt_earn,levittown,1
10094_txt_earn,31,1
10094_txt_earn,nine,2
10094_txt_earn,116,1
10094_txt_earn,ny,1
10094_txt_earn,3rd,1
10094_txt_earn,march,1
10094_txt_earn,4083833,1
10094_txt_earn,105,1
10094_txt_earn,13,1
10094_txt_earn,six,1
10094_txt_earn,includes,1
10094_txt_earn,revs,2
10094_txt_earn,discontinued,1
10094_txt_earn,losses,1
10094_txt_earn,dec,1
10094_txt_earn,261791,1
10094_txt_earn,prior,1
10094_txt_earn,3464269,1
10094_txt_earn,561029,1
10094_txt_earn,corp,1
10094_txt_earn,mln,2
10094_txt_earn,dlrs,2
10094_txt_earn,year,1
10097_txt_earn,march,1
10097_txt_earn,dlrs,4
10097_txt_earn,50,2
10097_txt_earn,4th,1
10097_txt_earn,16,1
10097_txt_earn,1986,1
10097_txt_earn,496000,1
10097_txt_earn,2562160,2
10097_txt_earn,industries,1
10097_txt_earn,ny,1
10097_txt_earn,inc,1
10097_txt_earn,cts,4
10097_txt_earn,adjusted,1
10097_txt_earn,shr,2
10097_txt_earn,revs,2
10097_txt_earn,avg,2
10097_txt_earn,453924,1
10097_txt_earn,vs,10
10097_txt_earn,quarter,1
10097_txt_earn,reuter,1
10097_txt_earn,note,1
10097_txt_earn,112,1
10097_txt_earn,shrs,2
10097_txt_earn,credits,1
10097_txt_earn,share,1
10097_txt_earn,excludes,1
10097_txt_earn,oper,4
10097_txt_earn,26,1
10097_txt_earn,571000,1
10097_txt_earn,726816,1
10097_txt_earn,october,1
10097_txt_earn,reverse,1
10097_txt_earn,1107000,1
10097_txt_earn,1347000,1
10097_txt_earn,split,1
10097_txt_earn,29,1
10097_txt_earn,net,4
10097_txt_earn,p,1
10097_txt_earn,farmingdale,1
10097_txt_earn,2695206,2
10097_txt_earn,401,1
10097_txt_earn,pfina,1
10097_txt_earn,qtr,1
10097_txt_earn,oneforfive,1
10097_txt_earn,mln,4
10097_txt_earn,331,1
10097_txt_earn,1365655,1
10097_txt_earn,120,1
10097_txt_earn,1268847,1
10097_txt_earn,tax,1
10097_txt_earn,year,2
10097_txt_earn,f,1
10102_txt_acq,approved,1
10102_txt_acq,board,1
10102_txt_acq,carrolton,4
10102_txt_acq,t,3
10102_txt_acq,subject,1
10102_txt_acq,inc,1
10102_txt_acq,reuter,1
10102_txt_acq,acquisition,1
10102_txt_acq,bancshares,1
10102_txt_acq,bank,1
10102_txt_acq,cb,3
10102_txt_acq,regulatory,1
10102_txt_acq,agencies,1
10102_txt_acq,stock,1
10102_txt_acq,approval,1
10102_txt_acq,amount,1
10102_txt_acq,merger,1
10102_txt_acq,assets,1
10102_txt_acq,state,1
10102_txt_acq,dlrs,1
10102_txt_acq,mln,1
10102_txt_acq,undisclosed,1
10102_txt_acq,columbus,1
10102_txt_acq,ga,2
10102_txt_acq,said,1
10102_txt_acq,make,1
10102_txt_acq,shareholders,1
10102_txt_acq,march,1
10102_txt_acq,26,2
10102_txt_acq,cbtb,1
1011_txt_earn,also,1
1011_txt_earn,30,1
1011_txt_earn,9895,1
1011_txt_earn,2575,1
1011_txt_earn,profit,3
1011_txt_earn,2436,1
1011_txt_earn,revs,2
1011_txt_earn,47,1
1011_txt_earn,inc,1
1011_txt_earn,operations,1
1011_txt_earn,4067000,1
1011_txt_earn,mnst,1
1011_txt_earn,net,6
1011_txt_earn,5429000,1
1011_txt_earn,cts,9
1011_txt_earn,avg,2
1011_txt_earn,shr,2
1011_txt_earn,1986,2
1011_txt_earn,5216000,1
1011_txt_earn,gain,1
1011_txt_earn,28,1
1011_txt_earn,66,1
1011_txt_earn,shrs,2
1011_txt_earn,qtr,1
1011_txt_earn,minstar,1
1011_txt_earn,reuter,1
1011_txt_earn,excludes,3
1011_txt_earn,note,1
1011_txt_earn,14,1
1011_txt_earn,compared,1
1011_txt_earn,135,1
1011_txt_earn,dlrs,2
1011_txt_earn,operating,3
1011_txt_earn,107,1
1011_txt_earn,quarter,3
1011_txt_earn,extraordinary,2
1011_txt_earn,minneapolis,1
1011_txt_earn,minn,1
1011_txt_earn,loss,8
1011_txt_earn,7479,1
1011_txt_earn,vs,8
1011_txt_earn,157,1
1011_txt_earn,discontinued,1
1011_txt_earn,mln,8
1011_txt_earn,year,3
1011_txt_earn,charges,1
1011_txt_earn,1324000,1
1011_txt_earn,11,1
1011_txt_earn,periods,1
1011_txt_earn,123,1
1011_txt_earn,54,1
1011_txt_earn,4th,1
1011_txt_earn,176,1
1011_txt_earn,respective,1
1011_txt_earn,oper,4
1011_txt_earn,eight,1
1011_txt_earn,equal,1
1011_txt_earn,31,1
1011_txt_earn,175,1
1011_txt_earn,1985,2
1011_txt_earn,march,1
1011_txt_earn,3,1
1011_txt_earn,income,1
10114_txt_earn,three,1
10114_txt_earn,earnings,1
10114_txt_earn,uh,1
10114_txt_earn,definitely,1
10114_txt_earn,directors,1
10114_txt_earn,quarter,4
10114_txt_earn,1987,1
10114_txt_earn,recorded,1
10114_txt_earn,march,2
10114_txt_earn,since,2
10114_txt_earn,approved,1
10114_txt_earn,3500000,1
10114_txt_earn,said,5
10114_txt_earn,3200000,1
10114_txt_earn,incorporation,1
10114_txt_earn,declined,1
10114_txt_earn,houston,1
10114_txt_earn,relating,1
10114_txt_earn,certificate,1
10114_txt_earn,net,1
10114_txt_earn,company,2
10114_txt_earn,31,1
10114_txt_earn,companys,2
10114_txt_earn,qtr,1
10114_txt_earn,resulted,1
10114_txt_earn,profitable,1
10114_txt_earn,amendment,1
10114_txt_earn,ending,1
10114_txt_earn,corp,1
10114_txt_earn,news,1
10114_txt_earn,losses,1
10114_txt_earn,coming,1
10114_txt_earn,profit,2
10114_txt_earn,shareholders,1
10114_txt_earn,following,1
10114_txt_earn,reuter,1
10114_txt_earn,1983,3
10114_txt_earn,sees,1
10114_txt_earn,record,1
10114_txt_earn,specific,1
10114_txt_earn,put,1
10114_txt_earn,26,1
10114_txt_earn,respectively,1
10114_txt_earn,dlrs,4
10114_txt_earn,home,4
10114_txt_earn,figure,1
10114_txt_earn,8600000,1
10114_txt_earn,first,6
10114_txt_earn,1800000,1
10114_txt_earn,will,1
10114_txt_earn,best,1
10114_txt_earn,us,4
10114_txt_earn,liability,1
10114_txt_earn,quarters,1
1013_txt_earn,mark,1
1013_txt_earn,loss,2
1013_txt_earn,shr,1
1013_txt_earn,note,1
1013_txt_earn,precambrian,1
1013_txt_earn,november,1
1013_txt_earn,revs,1
1013_txt_earn,include,1
1013_txt_earn,3,1
1013_txt_earn,march,1
1013_txt_earn,inc,1
1013_txt_earn,272,1
1013_txt_earn,resources,2
1013_txt_earn,ltd,1
1013_txt_earn,alberta,1
1013_txt_earn,acquired,1
1013_txt_earn,5,1
1013_txt_earn,owned,1
1013_txt_earn,given,2
1013_txt_earn,89,1
1013_txt_earn,549,1
1013_txt_earn,prior,1
1013_txt_earn,reuter,1
1013_txt_earn,pct,1
1013_txt_earn,1986,2
1013_txt_earn,accounts,1
1013_txt_earn,mln,2
1013_txt_earn,calgary,1
1013_txt_earn,results,2
1013_txt_earn,shield,1
1013_txt_earn,year,2
10130_txt_earn,potomac,1
10130_txt_earn,12,1
10130_txt_earn,251,1
10130_txt_earn,name,1
10130_txt_earn,366,1
10130_txt_earn,note,1
10130_txt_earn,2209,1
10130_txt_earn,billion,2
10130_txt_earn,26,1
10130_txt_earn,289,1
10130_txt_earn,service,1
10130_txt_earn,includes,1
10130_txt_earn,46,1
10130_txt_earn,2239,1
10130_txt_earn,electric,1
10130_txt_earn,2028,1
10130_txt_earn,year,1
10130_txt_earn,mln,7
10130_txt_earn,march,1
10130_txt_earn,405,1
10130_txt_earn,134,1
10130_txt_earn,28,1
10130_txt_earn,1987,1
10130_txt_earn,vs,6
10130_txt_earn,shr,2
10130_txt_earn,dc,1
10130_txt_earn,per,1
10130_txt_earn,power,2
10130_txt_earn,1986,1
10130_txt_earn,135,1
10130_txt_earn,feb,1
10130_txt_earn,mths,2
10130_txt_earn,two,1
10130_txt_earn,washington,1
10130_txt_earn,reuter,1
10130_txt_earn,1864,1
10130_txt_earn,co,1
10130_txt_earn,share,1
10130_txt_earn,pom,1
10130_txt_earn,cts,3
10130_txt_earn,territory,1
10130_txt_earn,virginia,2
10130_txt_earn,net,3
10130_txt_earn,full,1
10130_txt_earn,dlrs,2
10130_txt_earn,companys,1
10130_txt_earn,sale,1
10130_txt_earn,217,1
10130_txt_earn,revs,2
10130_txt_earn,49,1
10130_txt_earn,pepco,1
10130_txt_earn,extraordinary,1
10130_txt_earn,gain,1
10130_txt_earn,57,1
10130_txt_earn,june,1
10146_txt_acq,terms,1
10146_txt_acq,pact,1
10146_txt_acq,jointly,1
10146_txt_acq,receive,1
10146_txt_acq,march,1
10146_txt_acq,agreement,2
10146_txt_acq,ohio,2
10146_txt_acq,said,2
10146_txt_acq,boards,1
10146_txt_acq,common,3
10146_txt_acq,hartville,1
10146_txt_acq,creditors,1
10146_txt_acq,merger,3
10146_txt_acq,companies,2
10146_txt_acq,buy,1
10146_txt_acq,cts,2
10146_txt_acq,mergers,1
10146_txt_acq,shareholders,2
10146_txt_acq,corp,1
10146_txt_acq,lomak,4
10146_txt_acq,reuter,1
10146_txt_acq,lomk,1
10146_txt_acq,26,1
10146_txt_acq,warrants,1
10146_txt_acq,share,3
10146_txt_acq,wholly,1
10146_txt_acq,subsidiary,1
10146_txt_acq,inc,1
10146_txt_acq,subject,1
10146_txt_acq,375,1
10146_txt_acq,57,1
10146_txt_acq,certain,1
10146_txt_acq,december,1
10146_txt_acq,31,1
10146_txt_acq,based,1
10146_txt_acq,among,1
10146_txt_acq,per,2
10146_txt_acq,strata,8
10146_txt_acq,will,1
10146_txt_acq,owned,1
10146_txt_acq,become,1
10146_txt_acq,1990,1
10146_txt_acq,petroleum,1
10146_txt_acq,shares,1
10146_txt_acq,entered,1
10146_txt_acq,things,1
10146_txt_acq,06,1
10146_txt_acq,approval,1
10146_txt_acq,columbus,1
1015_txt_earn,reported,3
1015_txt_earn,will,2
1015_txt_earn,instead,1
1015_txt_earn,october,1
1015_txt_earn,optiongranting,1
1015_txt_earn,fiscal,1
1015_txt_earn,employee,1
1015_txt_earn,added,1
1015_txt_earn,disagreement,1
1015_txt_earn,249814,1
1015_txt_earn,ariz,1
1015_txt_earn,year,1
1015_txt_earn,exchange,1
1015_txt_earn,eliminate,1
1015_txt_earn,corp,1
1015_txt_earn,cts,2
1015_txt_earn,revised,2
1015_txt_earn,stock,1
1015_txt_earn,two,2
1015_txt_earn,revises,1
1015_txt_earn,involvement,1
1015_txt_earn,said,3
1015_txt_earn,options,1
1015_txt_earn,quarter,2
1015_txt_earn,expense,1
1015_txt_earn,logic,2
1015_txt_earn,reflect,1
1015_txt_earn,left,1
1015_txt_earn,sec,1
1015_txt_earn,resolution,1
1015_txt_earn,transform,3
1015_txt_earn,26195,1
1015_txt_earn,loss,1
1015_txt_earn,scottsdale,1
1015_txt_earn,conform,1
1015_txt_earn,results,2
1015_txt_earn,future,1
1015_txt_earn,31,1
1015_txt_earn,commission,1
1015_txt_earn,decision,1
1015_txt_earn,dlrs,4
1015_txt_earn,1986,1
1015_txt_earn,company,3
1015_txt_earn,share,2
1015_txt_earn,march,1
1015_txt_earn,came,1
1015_txt_earn,previously,2
1015_txt_earn,305082,1
1015_txt_earn,procedure,1
1015_txt_earn,amend,1
1015_txt_earn,580955,1
1015_txt_earn,charges,1
1015_txt_earn,profit,2
1015_txt_earn,auditors,1
1015_txt_earn,reuter,1
1015_txt_earn,downward,2
1015_txt_earn,3,1
1015_txt_earn,toog,1
1015_txt_earn,securities,1
1015_txt_earn,ended,1
1015_txt_earn,result,1
1015_txt_earn,fourth,2
1015_txt_earn,compensation,1
10156_txt_interest,week,3
10156_txt_interest,new,2
10156_txt_interest,wednesday,2
10156_txt_interest,reserve,1
10156_txt_interest,twoweek,1
10156_txt_interest,first,1
10156_txt_interest,major,1
10156_txt_interest,half,1
10156_txt_interest,25,1
10156_txt_interest,federal,1
10156_txt_interest,ny,1
10156_txt_interest,spokesman,1
10156_txt_interest,ended,2
10156_txt_interest,discount,1
10156_txt_interest,city,1
10156_txt_interest,reuter,1
10156_txt_interest,york,2
10156_txt_interest,borrowings,1
10156_txt_interest,said,1
10156_txt_interest,26,1
10156_txt_interest,fed,1
10156_txt_interest,eight,1
10156_txt_interest,march,2
10156_txt_interest,second,1
10156_txt_interest,borrow,2
10156_txt_interest,period,2
10156_txt_interest,nil,1
10156_txt_interest,statement,1
10156_txt_interest,bank,2
10156_txt_interest,banks,2
10192_txt_crude,define,1
10192_txt_crude,tax,1
10192_txt_crude,towards,1
10192_txt_crude,ideas,1
10192_txt_crude,president,1
10192_txt_crude,always,1
10192_txt_crude,conference,2
10192_txt_crude,nations,1
10192_txt_crude,march,2
10192_txt_crude,really,1
10192_txt_crude,reversal,2
10192_txt_crude,guilermno,1
10192_txt_crude,combat,1
10192_txt_crude,1983,1
10192_txt_crude,javier,1
10192_txt_crude,defined,1
10192_txt_crude,oil,6
10192_txt_crude,stability,1
10192_txt_crude,ministers,2
10192_txt_crude,assistant,1
10192_txt_crude,market,5
10192_txt_crude,price,4
10192_txt_crude,time,1
10192_txt_crude,latin,1
10192_txt_crude,exchange,1
10192_txt_crude,miraflores,1
10192_txt_crude,exporters,2
10192_txt_crude,recovery,2
10192_txt_crude,efforts,2
10192_txt_crude,year,1
10192_txt_crude,period,1
10192_txt_crude,reuter,1
10192_txt_crude,able,1
10192_txt_crude,following,1
10192_txt_crude,session,1
10192_txt_crude,date,1
10192_txt_crude,currently,1
10192_txt_crude,depending,1
10192_txt_crude,venezuela,2
10192_txt_crude,already,1
10192_txt_crude,headed,1
10192_txt_crude,american,1
10192_txt_crude,member,1
10192_txt_crude,imported,1
10192_txt_crude,colombia,2
10192_txt_crude,caribbean,1
10192_txt_crude,members,1
10192_txt_crude,will,4
10192_txt_crude,just,1
10192_txt_crude,mexico,2
10192_txt_crude,fifth,1
10192_txt_crude,16,1
10192_txt_crude,three,1
10192_txt_crude,group,2
10192_txt_crude,day,1
10192_txt_crude,states,1
10192_txt_crude,spoke,1
10192_txt_crude,movement,1
10192_txt_crude,delegations,1
10192_txt_crude,first,1
10192_txt_crude,danger,1
10192_txt_crude,said,5
10192_txt_crude,espinosa,1
10192_txt_crude,nonopec,1
10192_txt_crude,26,1
10192_txt_crude,next,3
10192_txt_crude,palace,1
10192_txt_crude,average,1
10192_txt_crude,alcudiai,1
10192_txt_crude,stabilize,1
10192_txt_crude,formed,1
10192_txt_crude,ecuador,2
10192_txt_crude,critical,2
10192_txt_crude,however,1
10192_txt_crude,jaime,1
10192_txt_crude,jose,1
10192_txt_crude,barrel,2
10192_txt_crude,arturo,1
10192_txt_crude,achieve,1
10192_txt_crude,ways,1
10192_txt_crude,earlier,1
10192_txt_crude,observer,1
10192_txt_crude,opening,2
10192_txt_crude,goal,1
10192_txt_crude,mines,1
10192_txt_crude,meeting,3
10192_txt_crude,discuss,1
10192_txt_crude,kelvin,1
10192_txt_crude,18,1
10192_txt_crude,attending,1
